"source";"target";"interaction";"directed";"symbol"
"0072c04b-0c2b-45a9-9a6f-14f25200d0a3";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"0072c04b-0c2b-45a9-9a6f-14f25200d0a3";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"0072c04b-0c2b-45a9-9a6f-14f25200d0a3";"103d7f34-4a1e-484a-8964-07a371b8dbb0";"belongsto";"true";0
"0072c04b-0c2b-45a9-9a6f-14f25200d0a3";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"0072c04b-0c2b-45a9-9a6f-14f25200d0a3";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"0072c04b-0c2b-45a9-9a6f-14f25200d0a3";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"0072c04b-0c2b-45a9-9a6f-14f25200d0a3";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"0072c04b-0c2b-45a9-9a6f-14f25200d0a3";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"0072c04b-0c2b-45a9-9a6f-14f25200d0a3";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"0072c04b-0c2b-45a9-9a6f-14f25200d0a3";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"5bb29e80-6c5d-4da1-b235-a502d17ccb0d";"7ce6ac93-7a46-45ab-bf24-dbf7559e1c02";"belongsto";"true";0
"5bb29e80-6c5d-4da1-b235-a502d17ccb0d";"c77c26a1-0cd3-4f8d-bb05-27dfaa22db45";"belongsto";"true";0
"5bb29e80-6c5d-4da1-b235-a502d17ccb0d";"7ce6ac93-7a46-45ab-bf24-dbf7559e1c02";"belongsto";"true";0
"5bb29e80-6c5d-4da1-b235-a502d17ccb0d";"7ce6ac93-7a46-45ab-bf24-dbf7559e1c02";"belongsto";"true";0
"5bb29e80-6c5d-4da1-b235-a502d17ccb0d";"7ce6ac93-7a46-45ab-bf24-dbf7559e1c02";"belongsto";"true";0
"69d50211-a9db-4a13-afd7-94d0508abf9e";"103d7f34-4a1e-484a-8964-07a371b8dbb0";"belongsto";"true";0
"69d50211-a9db-4a13-afd7-94d0508abf9e";"bd3fc437-b9f8-4789-9b42-3bd8099c7b5d";"belongsto";"true";0
"69d50211-a9db-4a13-afd7-94d0508abf9e";"7ce6ac93-7a46-45ab-bf24-dbf7559e1c02";"belongsto";"true";0
"a7e919e1-af66-46e5-a696-21dfd7cb7841";"797d992e-a1f7-4b95-a9d8-397f795f74cd";"belongsto";"true";0
"2e67de0f-37e1-4c47-8391-08705d81676c";"075d080b-6b6d-425b-8173-1dd334777e0a";"belongsto";"true";0
"2e67de0f-37e1-4c47-8391-08705d81676c";"7dcde570-481b-4b0e-938b-f9f942f73f10";"belongsto";"true";0
"6068059a-1f1c-4449-83b2-34d68d3815a8";"103d7f34-4a1e-484a-8964-07a371b8dbb0";"belongsto";"true";0
"6068059a-1f1c-4449-83b2-34d68d3815a8";"9103232c-6f92-4dd3-966b-db659eb25589";"belongsto";"true";0
"67e90adf-e970-4d3a-9d94-e4c89c5affcb";"f3e03abc-0030-45b2-8282-7f2ee768c573";"belongsto";"true";0
"67e90adf-e970-4d3a-9d94-e4c89c5affcb";"03cdf076-5123-4504-a320-60f16637ff3a";"belongsto";"true";0
"67e90adf-e970-4d3a-9d94-e4c89c5affcb";"f3e03abc-0030-45b2-8282-7f2ee768c573";"belongsto";"true";0
"67e90adf-e970-4d3a-9d94-e4c89c5affcb";"f3e03abc-0030-45b2-8282-7f2ee768c573";"belongsto";"true";0
"67e90adf-e970-4d3a-9d94-e4c89c5affcb";"f3e03abc-0030-45b2-8282-7f2ee768c573";"belongsto";"true";0
"67e90adf-e970-4d3a-9d94-e4c89c5affcb";"03cdf076-5123-4504-a320-60f16637ff3a";"belongsto";"true";0
"67e90adf-e970-4d3a-9d94-e4c89c5affcb";"03cdf076-5123-4504-a320-60f16637ff3a";"belongsto";"true";0
"ebc84cd9-f371-4f88-a53a-e2fc5d136808";"03cdf076-5123-4504-a320-60f16637ff3a";"belongsto";"true";0
"ebc84cd9-f371-4f88-a53a-e2fc5d136808";"03cdf076-5123-4504-a320-60f16637ff3a";"belongsto";"true";0
"9ce91aed-8b47-4a42-9721-0dcb16609c80";"03cdf076-5123-4504-a320-60f16637ff3a";"belongsto";"true";0
"9ce91aed-8b47-4a42-9721-0dcb16609c80";"f3e03abc-0030-45b2-8282-7f2ee768c573";"belongsto";"true";0
"62dd7468-2fba-4c4f-8e0c-edfd041279aa";"7ce6ac93-7a46-45ab-bf24-dbf7559e1c02";"belongsto";"true";0
"d5bfce78-b85a-4778-be07-683243e80749";"7ce6ac93-7a46-45ab-bf24-dbf7559e1c02";"belongsto";"true";0
"d5bfce78-b85a-4778-be07-683243e80749";"075d080b-6b6d-425b-8173-1dd334777e0a";"belongsto";"true";0
"d5bfce78-b85a-4778-be07-683243e80749";"7ce6ac93-7a46-45ab-bf24-dbf7559e1c02";"belongsto";"true";0
"d5bfce78-b85a-4778-be07-683243e80749";"7ce6ac93-7a46-45ab-bf24-dbf7559e1c02";"belongsto";"true";0
"063057d4-244b-4e39-af8e-ec2b07d5903e";"075d080b-6b6d-425b-8173-1dd334777e0a";"belongsto";"true";0
"063057d4-244b-4e39-af8e-ec2b07d5903e";"7ce6ac93-7a46-45ab-bf24-dbf7559e1c02";"belongsto";"true";0
"a61cf403-e82f-4028-a568-fee6abf8d281";"103d7f34-4a1e-484a-8964-07a371b8dbb0";"belongsto";"true";0
"a61cf403-e82f-4028-a568-fee6abf8d281";"9103232c-6f92-4dd3-966b-db659eb25589";"belongsto";"true";0
"7861dade-c63c-49c1-84ad-d509c7bb47bd";"075d080b-6b6d-425b-8173-1dd334777e0a";"belongsto";"true";0
"7861dade-c63c-49c1-84ad-d509c7bb47bd";"8eb10fff-70e6-4772-b524-c16d95ed1095";"belongsto";"true";0
"b22bc9d2-98c5-4f6b-bdcd-7b64a98838e2";"075d080b-6b6d-425b-8173-1dd334777e0a";"belongsto";"true";0
"b22bc9d2-98c5-4f6b-bdcd-7b64a98838e2";"8eb10fff-70e6-4772-b524-c16d95ed1095";"belongsto";"true";0
"8bf9e985-6ae6-49a5-a211-48d255149c3a";"075d080b-6b6d-425b-8173-1dd334777e0a";"belongsto";"true";0
"8bf9e985-6ae6-49a5-a211-48d255149c3a";"7ce6ac93-7a46-45ab-bf24-dbf7559e1c02";"belongsto";"true";0
"73c1f223-db49-4042-b6a0-e5acbf09d9fd";"7ce6ac93-7a46-45ab-bf24-dbf7559e1c02";"belongsto";"true";0
"0d1c82cd-d7f1-4864-b3b9-c121a78d9f22";"af69e4ab-2e26-480a-9f87-5758e4e3bc3b";"belongsto";"true";0
"0d1c82cd-d7f1-4864-b3b9-c121a78d9f22";"af69e4ab-2e26-480a-9f87-5758e4e3bc3b";"belongsto";"true";0
"0d1c82cd-d7f1-4864-b3b9-c121a78d9f22";"9103232c-6f92-4dd3-966b-db659eb25589";"belongsto";"true";0
"0d1c82cd-d7f1-4864-b3b9-c121a78d9f22";"103d7f34-4a1e-484a-8964-07a371b8dbb0";"belongsto";"true";0
"0d1c82cd-d7f1-4864-b3b9-c121a78d9f22";"9103232c-6f92-4dd3-966b-db659eb25589";"belongsto";"true";0
"0d1c82cd-d7f1-4864-b3b9-c121a78d9f22";"9103232c-6f92-4dd3-966b-db659eb25589";"belongsto";"true";0
"b6e94ecd-a84e-4526-8e24-c006ee750dff";"075d080b-6b6d-425b-8173-1dd334777e0a";"belongsto";"true";0
"b6e94ecd-a84e-4526-8e24-c006ee750dff";"7ce6ac93-7a46-45ab-bf24-dbf7559e1c02";"belongsto";"true";0
"4c70f519-1610-47d1-8da1-48284f32842c";"7ce6ac93-7a46-45ab-bf24-dbf7559e1c02";"belongsto";"true";0
"f694531c-e63c-4858-ac5a-30847dc26480";"af69e4ab-2e26-480a-9f87-5758e4e3bc3b";"belongsto";"true";0
"f694531c-e63c-4858-ac5a-30847dc26480";"103d7f34-4a1e-484a-8964-07a371b8dbb0";"belongsto";"true";0
"7831a35d-ae14-4c94-81f7-39a14af99b87";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"a17e680a-9e22-4758-9efc-73335a93f689";"7ce6ac93-7a46-45ab-bf24-dbf7559e1c02";"belongsto";"true";0
"a17e680a-9e22-4758-9efc-73335a93f689";"7ce6ac93-7a46-45ab-bf24-dbf7559e1c02";"belongsto";"true";0
"671fb71c-25c4-42fb-b318-eb2122b2a903";"075d080b-6b6d-425b-8173-1dd334777e0a";"belongsto";"true";0
"671fb71c-25c4-42fb-b318-eb2122b2a903";"7ce6ac93-7a46-45ab-bf24-dbf7559e1c02";"belongsto";"true";0
"a6d07eff-dab8-4e39-b06f-47ac499295f5";"c77c26a1-0cd3-4f8d-bb05-27dfaa22db45";"belongsto";"true";0
"a6d07eff-dab8-4e39-b06f-47ac499295f5";"7ce6ac93-7a46-45ab-bf24-dbf7559e1c02";"belongsto";"true";0
"ad57beba-e48e-4a22-82e9-f878d240c5bd";"c77c26a1-0cd3-4f8d-bb05-27dfaa22db45";"belongsto";"true";0
"ad57beba-e48e-4a22-82e9-f878d240c5bd";"7ce6ac93-7a46-45ab-bf24-dbf7559e1c02";"belongsto";"true";0
"206f37e7-e15b-4d4b-b6fd-7e774d2ca1e0";"103d7f34-4a1e-484a-8964-07a371b8dbb0";"belongsto";"true";0
"206f37e7-e15b-4d4b-b6fd-7e774d2ca1e0";"797d992e-a1f7-4b95-a9d8-397f795f74cd";"belongsto";"true";0
"de031086-8f91-46cb-a02f-02abb8c7c2e9";"103d7f34-4a1e-484a-8964-07a371b8dbb0";"belongsto";"true";0
"de031086-8f91-46cb-a02f-02abb8c7c2e9";"797d992e-a1f7-4b95-a9d8-397f795f74cd";"belongsto";"true";0
"c3c75bc3-1994-4fef-bef0-ddec71dee4cb";"797d992e-a1f7-4b95-a9d8-397f795f74cd";"belongsto";"true";0
"c3c75bc3-1994-4fef-bef0-ddec71dee4cb";"797d992e-a1f7-4b95-a9d8-397f795f74cd";"belongsto";"true";0
"c3c75bc3-1994-4fef-bef0-ddec71dee4cb";"ef5487ee-f685-40e0-945a-f9d94ba0817d";"belongsto";"true";0
"c3c75bc3-1994-4fef-bef0-ddec71dee4cb";"797d992e-a1f7-4b95-a9d8-397f795f74cd";"belongsto";"true";0
"c3c75bc3-1994-4fef-bef0-ddec71dee4cb";"797d992e-a1f7-4b95-a9d8-397f795f74cd";"belongsto";"true";0
"8788267d-2129-4f9e-b357-ea827a012691";"d3639dfe-2bef-4a77-8c6f-f2dc630f82dc";"belongsto";"true";0
"8788267d-2129-4f9e-b357-ea827a012691";"d3639dfe-2bef-4a77-8c6f-f2dc630f82dc";"belongsto";"true";0
"8788267d-2129-4f9e-b357-ea827a012691";"d3639dfe-2bef-4a77-8c6f-f2dc630f82dc";"belongsto";"true";0
"8732f2c8-cf10-4e2d-a1cb-cb5a885398e2";"d3639dfe-2bef-4a77-8c6f-f2dc630f82dc";"belongsto";"true";0
"a97d9c7c-ccf4-4e9b-8a40-bde5be351afd";"075d080b-6b6d-425b-8173-1dd334777e0a";"belongsto";"true";0
"a97d9c7c-ccf4-4e9b-8a40-bde5be351afd";"8eb10fff-70e6-4772-b524-c16d95ed1095";"belongsto";"true";0
"6a644e8b-f015-4fe2-84f9-b03763921c9a";"e4661282-7195-4641-9001-565994142263";"belongsto";"true";0
"e5c94e95-0cc8-4a48-8796-da37c1d4895c";"797d992e-a1f7-4b95-a9d8-397f795f74cd";"belongsto";"true";0
"48ee5cd3-a02c-4f97-8358-788661d98668";"9103232c-6f92-4dd3-966b-db659eb25589";"belongsto";"true";0
"48ee5cd3-a02c-4f97-8358-788661d98668";"9103232c-6f92-4dd3-966b-db659eb25589";"belongsto";"true";0
"f54f7081-2fd4-4378-8801-64911a446232";"075d080b-6b6d-425b-8173-1dd334777e0a";"belongsto";"true";0
"1d262e99-6593-437a-9159-f45965f75b8c";"bd3fc437-b9f8-4789-9b42-3bd8099c7b5d";"belongsto";"true";0
"d8a65b19-f73b-4f2b-aaad-d3801d8aedba";"d3639dfe-2bef-4a77-8c6f-f2dc630f82dc";"belongsto";"true";0
"d8a65b19-f73b-4f2b-aaad-d3801d8aedba";"7dcde570-481b-4b0e-938b-f9f942f73f10";"belongsto";"true";0
"d8a65b19-f73b-4f2b-aaad-d3801d8aedba";"d3639dfe-2bef-4a77-8c6f-f2dc630f82dc";"belongsto";"true";0
"d8a65b19-f73b-4f2b-aaad-d3801d8aedba";"7dcde570-481b-4b0e-938b-f9f942f73f10";"belongsto";"true";0
"4a4556f3-d42d-4826-9555-fee932654cd0";"797d992e-a1f7-4b95-a9d8-397f795f74cd";"belongsto";"true";0
"3a20be8c-0c77-46d2-9db4-617e00083cdc";"7ce6ac93-7a46-45ab-bf24-dbf7559e1c02";"belongsto";"true";0
"41ce1be1-2db0-484c-a9d5-81831153d713";"7ce6ac93-7a46-45ab-bf24-dbf7559e1c02";"belongsto";"true";0
"68ffbee3-dcc2-466a-ae9d-3170f3ec6a20";"f3e03abc-0030-45b2-8282-7f2ee768c573";"belongsto";"true";0
"be628ea0-a417-470a-b397-34f0a4939a9c";"d3639dfe-2bef-4a77-8c6f-f2dc630f82dc";"belongsto";"true";0
"be628ea0-a417-470a-b397-34f0a4939a9c";"103d7f34-4a1e-484a-8964-07a371b8dbb0";"belongsto";"true";0
"4ff03d5f-1d48-4aca-811f-3d9ef17c1195";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"4ff03d5f-1d48-4aca-811f-3d9ef17c1195";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"4ff03d5f-1d48-4aca-811f-3d9ef17c1195";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"4ff03d5f-1d48-4aca-811f-3d9ef17c1195";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"4ff03d5f-1d48-4aca-811f-3d9ef17c1195";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"4ff03d5f-1d48-4aca-811f-3d9ef17c1195";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"4ff03d5f-1d48-4aca-811f-3d9ef17c1195";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"4ff03d5f-1d48-4aca-811f-3d9ef17c1195";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"4ff03d5f-1d48-4aca-811f-3d9ef17c1195";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"4ff03d5f-1d48-4aca-811f-3d9ef17c1195";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"4ff03d5f-1d48-4aca-811f-3d9ef17c1195";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"46991eae-6f1e-47ec-9c93-29d0502af59c";"be4b8713-f71a-4161-b1d8-177a69af1f7f";"belongsto";"true";0
"5dba4e1a-7362-4e8e-b1a0-2adca8a34d7a";"7ce6ac93-7a46-45ab-bf24-dbf7559e1c02";"belongsto";"true";0
"87e64e60-67b8-4470-815c-ee461ebd0aad";"7ce6ac93-7a46-45ab-bf24-dbf7559e1c02";"belongsto";"true";0
"a3dcbec0-1fe9-4cfc-b269-20b18bf8d767";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"14f4e901-7d26-483c-8773-35d7f6bc3d25";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"4432a6bf-9b05-4c60-aab5-7a26f7405858";"af69e4ab-2e26-480a-9f87-5758e4e3bc3b";"belongsto";"true";0
"622f8dab-3c28-453f-96c8-51330c49331c";"8eb10fff-70e6-4772-b524-c16d95ed1095";"belongsto";"true";0
"622f8dab-3c28-453f-96c8-51330c49331c";"8eb10fff-70e6-4772-b524-c16d95ed1095";"belongsto";"true";0
"a771e07f-eb92-4366-b003-6ca2b433536d";"d3639dfe-2bef-4a77-8c6f-f2dc630f82dc";"belongsto";"true";0
"a771e07f-eb92-4366-b003-6ca2b433536d";"7dcde570-481b-4b0e-938b-f9f942f73f10";"belongsto";"true";0
"a771e07f-eb92-4366-b003-6ca2b433536d";"d3639dfe-2bef-4a77-8c6f-f2dc630f82dc";"belongsto";"true";0
"a771e07f-eb92-4366-b003-6ca2b433536d";"7dcde570-481b-4b0e-938b-f9f942f73f10";"belongsto";"true";0
"6c481210-776e-4950-9502-fc5ca08e9fb2";"103d7f34-4a1e-484a-8964-07a371b8dbb0";"belongsto";"true";0
"6c481210-776e-4950-9502-fc5ca08e9fb2";"9103232c-6f92-4dd3-966b-db659eb25589";"belongsto";"true";0
"efe944cc-2157-4a34-bf55-5a127feeb423";"bd3fc437-b9f8-4789-9b42-3bd8099c7b5d";"belongsto";"true";0
"f205b4ea-f0e3-4a6d-8ad6-5d573e67eacb";"bd3fc437-b9f8-4789-9b42-3bd8099c7b5d";"belongsto";"true";0
"2017f204-2190-45c5-a461-faad0b415f2c";"af69e4ab-2e26-480a-9f87-5758e4e3bc3b";"belongsto";"true";0
"42682047-dd3c-4e2b-9799-a1d511666d87";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"42682047-dd3c-4e2b-9799-a1d511666d87";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"42682047-dd3c-4e2b-9799-a1d511666d87";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"9256d437-0092-4116-b6c3-c543866e628c";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"9256d437-0092-4116-b6c3-c543866e628c";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"9256d437-0092-4116-b6c3-c543866e628c";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"9256d437-0092-4116-b6c3-c543866e628c";"103d7f34-4a1e-484a-8964-07a371b8dbb0";"belongsto";"true";0
"9256d437-0092-4116-b6c3-c543866e628c";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"9256d437-0092-4116-b6c3-c543866e628c";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"9256d437-0092-4116-b6c3-c543866e628c";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"9256d437-0092-4116-b6c3-c543866e628c";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"9256d437-0092-4116-b6c3-c543866e628c";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"9256d437-0092-4116-b6c3-c543866e628c";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"9256d437-0092-4116-b6c3-c543866e628c";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"23a6314d-673f-4c53-8c7c-283dc8f6ec0a";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"23a6314d-673f-4c53-8c7c-283dc8f6ec0a";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"23a6314d-673f-4c53-8c7c-283dc8f6ec0a";"103d7f34-4a1e-484a-8964-07a371b8dbb0";"belongsto";"true";0
"23a6314d-673f-4c53-8c7c-283dc8f6ec0a";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"23a6314d-673f-4c53-8c7c-283dc8f6ec0a";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"1ceffa41-e857-4ed7-bb1b-262e3e92f1c2";"be4b8713-f71a-4161-b1d8-177a69af1f7f";"belongsto";"true";0
"819be3a9-b6b4-4833-8829-15ca5899e5da";"7ce6ac93-7a46-45ab-bf24-dbf7559e1c02";"belongsto";"true";0
"819be3a9-b6b4-4833-8829-15ca5899e5da";"7ce6ac93-7a46-45ab-bf24-dbf7559e1c02";"belongsto";"true";0
"819be3a9-b6b4-4833-8829-15ca5899e5da";"7ce6ac93-7a46-45ab-bf24-dbf7559e1c02";"belongsto";"true";0
"819be3a9-b6b4-4833-8829-15ca5899e5da";"7ce6ac93-7a46-45ab-bf24-dbf7559e1c02";"belongsto";"true";0
"c1a89103-7880-4715-9248-ce763420b3e9";"075d080b-6b6d-425b-8173-1dd334777e0a";"belongsto";"true";0
"c1a89103-7880-4715-9248-ce763420b3e9";"7ce6ac93-7a46-45ab-bf24-dbf7559e1c02";"belongsto";"true";0
"c1a89103-7880-4715-9248-ce763420b3e9";"7ce6ac93-7a46-45ab-bf24-dbf7559e1c02";"belongsto";"true";0
"15f28413-50b4-4c95-8aec-136a08b32072";"075d080b-6b6d-425b-8173-1dd334777e0a";"belongsto";"true";0
"15f28413-50b4-4c95-8aec-136a08b32072";"7ce6ac93-7a46-45ab-bf24-dbf7559e1c02";"belongsto";"true";0
"bad3d140-bb25-46ae-a9f0-1b2e9ad41b8f";"103d7f34-4a1e-484a-8964-07a371b8dbb0";"belongsto";"true";0
"bad3d140-bb25-46ae-a9f0-1b2e9ad41b8f";"797d992e-a1f7-4b95-a9d8-397f795f74cd";"belongsto";"true";0
"c9152a4a-da2c-4b39-8d64-20c8dd486e03";"103d7f34-4a1e-484a-8964-07a371b8dbb0";"belongsto";"true";0
"c9152a4a-da2c-4b39-8d64-20c8dd486e03";"e4661282-7195-4641-9001-565994142263";"belongsto";"true";0
"c9152a4a-da2c-4b39-8d64-20c8dd486e03";"103d7f34-4a1e-484a-8964-07a371b8dbb0";"belongsto";"true";0
"c9152a4a-da2c-4b39-8d64-20c8dd486e03";"e4661282-7195-4641-9001-565994142263";"belongsto";"true";0
"d3df748e-a30b-4f14-b827-73658acb1acf";"7ce6ac93-7a46-45ab-bf24-dbf7559e1c02";"belongsto";"true";0
"0d5c4d61-4b67-4435-9ac3-26c52eaffebc";"797d992e-a1f7-4b95-a9d8-397f795f74cd";"belongsto";"true";0
"a435242d-58a1-429c-a9c8-c3a167b966b5";"7ce6ac93-7a46-45ab-bf24-dbf7559e1c02";"belongsto";"true";0
"a435242d-58a1-429c-a9c8-c3a167b966b5";"7ce6ac93-7a46-45ab-bf24-dbf7559e1c02";"belongsto";"true";0
"2c1b5835-e687-4b14-99cc-11caaae7f5a5";"7ce6ac93-7a46-45ab-bf24-dbf7559e1c02";"belongsto";"true";0
"7ba02b96-432c-4836-b0fa-92b9da394887";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"59c878af-f950-4906-adc0-bf60eb952dea";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"7a044088-7380-422d-8f66-216c17e0867d";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"3bbba6a2-d2f2-4c61-9df2-97084f47ac19";"075d080b-6b6d-425b-8173-1dd334777e0a";"belongsto";"true";0
"3bbba6a2-d2f2-4c61-9df2-97084f47ac19";"7ce6ac93-7a46-45ab-bf24-dbf7559e1c02";"belongsto";"true";0
"ac6a89b4-dd02-4572-ad1f-334538e80d0c";"075d080b-6b6d-425b-8173-1dd334777e0a";"belongsto";"true";0
"ac6a89b4-dd02-4572-ad1f-334538e80d0c";"7ce6ac93-7a46-45ab-bf24-dbf7559e1c02";"belongsto";"true";0
"64e6c3c4-b247-49ec-8ef0-7e170b00479c";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"68cbe7ff-8fcb-4bd0-bbdb-bda20ea59d14";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"68cbe7ff-8fcb-4bd0-bbdb-bda20ea59d14";"103d7f34-4a1e-484a-8964-07a371b8dbb0";"belongsto";"true";0
"68cbe7ff-8fcb-4bd0-bbdb-bda20ea59d14";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"68cbe7ff-8fcb-4bd0-bbdb-bda20ea59d14";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"68cbe7ff-8fcb-4bd0-bbdb-bda20ea59d14";"d3167a4d-4b97-4151-88e6-03be4353a33d";"belongsto";"true";0
"a6af5679-f8d0-4c6d-9aa0-e080f30848fe";"7ce6ac93-7a46-45ab-bf24-dbf7559e1c02";"belongsto";"true";0
"88929be8-a4d3-4788-b928-fd27ae2c556b";"797d992e-a1f7-4b95-a9d8-397f795f74cd";"belongsto";"true";0
"5b5cfa29-4ec8-47e9-95b8-d72550ea70a4";"797d992e-a1f7-4b95-a9d8-397f795f74cd";"belongsto";"true";0
"229ab367-2840-4229-b307-887340b9e0ad";"103d7f34-4a1e-484a-8964-07a371b8dbb0";"belongsto";"true";0
"229ab367-2840-4229-b307-887340b9e0ad";"bd3fc437-b9f8-4789-9b42-3bd8099c7b5d";"belongsto";"true";0
"229ab367-2840-4229-b307-887340b9e0ad";"103d7f34-4a1e-484a-8964-07a371b8dbb0";"belongsto";"true";0
"229ab367-2840-4229-b307-887340b9e0ad";"9103232c-6f92-4dd3-966b-db659eb25589";"belongsto";"true";0
"229ab367-2840-4229-b307-887340b9e0ad";"103d7f34-4a1e-484a-8964-07a371b8dbb0";"belongsto";"true";0
"229ab367-2840-4229-b307-887340b9e0ad";"9103232c-6f92-4dd3-966b-db659eb25589";"belongsto";"true";0
"229ab367-2840-4229-b307-887340b9e0ad";"d3639dfe-2bef-4a77-8c6f-f2dc630f82dc";"belongsto";"true";0
"229ab367-2840-4229-b307-887340b9e0ad";"103d7f34-4a1e-484a-8964-07a371b8dbb0";"belongsto";"true";0
"229ab367-2840-4229-b307-887340b9e0ad";"d3639dfe-2bef-4a77-8c6f-f2dc630f82dc";"belongsto";"true";0
"229ab367-2840-4229-b307-887340b9e0ad";"103d7f34-4a1e-484a-8964-07a371b8dbb0";"belongsto";"true";0
"229ab367-2840-4229-b307-887340b9e0ad";"d3639dfe-2bef-4a77-8c6f-f2dc630f82dc";"belongsto";"true";0
"229ab367-2840-4229-b307-887340b9e0ad";"103d7f34-4a1e-484a-8964-07a371b8dbb0";"belongsto";"true";0
"229ab367-2840-4229-b307-887340b9e0ad";"103d7f34-4a1e-484a-8964-07a371b8dbb0";"belongsto";"true";0
"229ab367-2840-4229-b307-887340b9e0ad";"9103232c-6f92-4dd3-966b-db659eb25589";"belongsto";"true";0
"229ab367-2840-4229-b307-887340b9e0ad";"103d7f34-4a1e-484a-8964-07a371b8dbb0";"belongsto";"true";0
"229ab367-2840-4229-b307-887340b9e0ad";"797d992e-a1f7-4b95-a9d8-397f795f74cd";"belongsto";"true";0
"229ab367-2840-4229-b307-887340b9e0ad";"103d7f34-4a1e-484a-8964-07a371b8dbb0";"belongsto";"true";0
"229ab367-2840-4229-b307-887340b9e0ad";"797d992e-a1f7-4b95-a9d8-397f795f74cd";"belongsto";"true";0
"229ab367-2840-4229-b307-887340b9e0ad";"103d7f34-4a1e-484a-8964-07a371b8dbb0";"belongsto";"true";0
"229ab367-2840-4229-b307-887340b9e0ad";"797d992e-a1f7-4b95-a9d8-397f795f74cd";"belongsto";"true";0
"229ab367-2840-4229-b307-887340b9e0ad";"103d7f34-4a1e-484a-8964-07a371b8dbb0";"belongsto";"true";0
"229ab367-2840-4229-b307-887340b9e0ad";"e4661282-7195-4641-9001-565994142263";"belongsto";"true";0
"229ab367-2840-4229-b307-887340b9e0ad";"af69e4ab-2e26-480a-9f87-5758e4e3bc3b";"belongsto";"true";0
"229ab367-2840-4229-b307-887340b9e0ad";"103d7f34-4a1e-484a-8964-07a371b8dbb0";"belongsto";"true";0
